YYYYMMDD,OPEN,HIGH,LOW,CLOSE
2016-06-28,8097.25,8146.35,8086.85,8127.05
2016-06-29,8174.2,8212.4,8157.65,8202.55
2016-06-30,8261.3,8308.15,8242.1,8285.9
2016-07-01,8317.05,8356.75,8308.65,8327.6
2016-07-04,8377.5,8398.45,8364.7,8370.4
2016-07-05,8379.75,8381.45,8319.95,8329.65
2016-07-07,8343.75,8361.95,8317.7,8342.6
2016-07-08,8350.6,8353.3,8287.55,8325.55
2016-07-11,8415.65,8475.25,8407.05,8469.95
2016-07-12,8502.7,8526.6,8479.2,8516.15
2016-07-13,8540.9,8550.25,8493.55,8504.75
2016-07-14,8512.95,8571.4,8500.7,8563.6
2016-07-15,8569.9,8594.8,8510.05,8538.3
2016-07-18,8565.6,8587.1,8494.35,8497.35
2016-07-19,8505.85,8540.05,8476.7,8535.4
2016-07-20,8518.1,8569.9,8512.55,8566.65
2016-07-21,8583.0,8585.25,8503.45,8505.15
2016-07-22,8523.35,8548.95,8489.8,8546.45
2016-07-25,8522.0,8641.15,8517.2,8630.4
2016-07-26,8638.25,8644.9,8577.15,8584.7
2016-07-27,8601.5,8665.0,8572.05,8609.35
2016-07-28,8637.45,8674.7,8625.25,8666.2
2016-07-29,8666.05,8669.15,8631.15,8642.3
2016-08-01,8654.5,8711.3,8590.5,8647.15
2016-08-02,8647.7,8687.2,8611.4,8627.65
2016-08-03,8635.45,8635.45,8529.6,8540.7
2016-08-04,8601.4,8601.4,8518.15,8561.75
2016-08-05,8601.05,8689.4,8590.15,8679.3
2016-08-08,8706.2,8723.5,8697.6,8700.25
2016-08-09,8728.35,8728.35,8638.2,8670.55
2016-08-10,8689.35,8690.1,8564.6,8567.9
2016-08-11,8574.25,8601.15,8540.05,8594.05
2016-08-12,8607.45,8684.3,8604.45,8656.0
2016-08-16,8671.55,8682.35,8600.45,8638.9
2016-08-17,8638.65,8667.1,8603.6,8622.6
2016-08-18,8652.55,8690.7,8645.05,8668.7
2016-08-19,8696.05,8696.6,8647.1,8667.15
2016-08-22,8671.65,8684.85,8614.0,8626.9
2016-08-23,8626.05,8642.15,8580.0,8639.3
2016-08-24,8652.3,8661.05,8620.9,8647.6
2016-08-25,8669.1,8683.05,8583.65,8590.55
2016-08-26,8616.8,8622.95,8547.55,8573.55
2016-08-29,8573.25,8622.0,8543.75,8619.2
2016-08-30,8649.9,8750.6,8642.25,8745.1
2016-08-31,8757.05,8819.2,8754.8,8783.3
2016-09-01,8789.9,8813.25,8759.95,8779.2
2016-09-02,8798.45,8824.1,8768.2,8804.7
2016-09-06,8854.15,8950.85,8848.45,8944.2
2016-09-07,8962.9,8966.1,8913.35,8923.95
2016-09-08,8916.1,8960.35,8896.0,8948.45
2016-09-09,8939.15,8939.15,8858.7,8864.6
2016-09-12,8742.0,8746.95,8699.4,8715.3
2016-09-14,8713.25,8739.85,8688.9,8739.2
2016-09-15,8746.95,8751.95,8704.35,8748.6
2016-09-16,8784.85,8847.65,8750.5,8780.8
2016-09-19,8792.15,8824.3,8774.2,8809.05
2016-09-20,8816.2,8816.45,8759.3,8774.05
2016-09-21,8790.5,8826.85,8757.3,8773.8
2016-09-22,8875.25,8893.35,8837.8,8861.75
2016-09-23,8878.85,8885.2,8820.3,8825.15
2016-09-26,8809.15,8809.55,8715.1,8722.3
2016-09-27,8752.1,8768.5,8690.5,8720.75
2016-09-28,8713.25,8767.05,8703.15,8745.15
2016-09-29,8790.15,8800.65,8558.25,8615.65
2016-09-30,8585.0,8637.15,8555.2,8620.95
2016-10-03,8671.85,8745.2,8635.0,8740.25
2016-10-04,8772.4,8783.65,8736.1,8771.35
2016-10-05,8806.4,8806.95,8731.4,8737.8
2016-10-06,8766.0,8781.15,8684.65,8712.4
2016-10-07,8722.0,8723.7,8663.8,8695.8
2016-10-10,8735.55,8745.8,8703.95,8714.6
2016-10-13,8670.95,8681.55,8541.35,8571.55
2016-10-14,8596.05,8604.45,8549.8,8586.45
2016-10-17,8613.5,8615.4,8506.15,8524.9
2016-10-18,8560.2,8685.1,8555.9,8667.7
2016-10-19,8698.75,8698.75,8636.7,8655.55
2016-10-20,8693.75,8727.0,8678.3,8700.2
2016-10-21,8709.1,8709.1,8652.05,8691.15
2016-10-24,8711.5,8736.95,8684.15,8711.65
2016-10-25,8722.65,8722.65,8663.45,8692.9
2016-10-26,8647.75,8654.5,8596.6,8608.3
2016-10-27,8608.85,8624.85,8550.25,8612.4
2016-10-28,8627.95,8653.75,8581.75,8639.95
2016-11-01,8653.4,8669.6,8614.5,8624.5
2016-11-02,8542.9,8549.5,8504.85,8519.15
2016-11-03,8503.1,8537.65,8476.15,8483.55
2016-11-04,8504.0,8504.0,8400.25,8435.65
2016-11-07,8535.85,8535.85,8481.45,8488.4
2016-11-08,8540.2,8559.4,8480.1,8542.15
2016-11-09,8075.2,8476.2,8002.25,8459.25
2016-11-10,8559.0,8598.45,8510.7,8522.5
2016-11-11,8460.6,8460.6,8284.95,8311.4
2016-11-15,8288.25,8288.55,8093.2,8097.45
2016-11-16,8210.05,8210.05,8089.4,8094.45
2016-11-17,8110.25,8151.25,8060.3,8088.8
2016-11-18,8100.5,8128.95,8048.3,8067.75
2016-11-21,8102.45,8102.45,7916.4,7942.85
2016-11-22,7990.65,8019.05,7938.15,8014.5
2016-11-23,8054.75,8055.2,7973.1,8028.35
2016-11-24,8013.65,8024.85,7952.55,7974.25
2016-11-25,8008.25,8122.25,7976.75,8110.15
2016-11-28,8084.15,8146.5,8066.5,8119.0
2016-11-29,8132.2,8197.35,8128.7,8147.0
2016-11-30,8173.4,8234.25,8139.25,8214.6
2016-12-01,8244.55,8250.8,8185.05,8194.1
2016-12-02,8145.2,8159.3,8070.05,8088.0
2016-12-05,8090.15,8141.9,8056.85,8139.05
2016-12-06,8150.65,8178.7,8130.85,8138.35
2016-12-07,8170.7,8190.45,8077.5,8114.05
2016-12-08,8155.0,8256.25,8151.75,8242.95
2016-12-09,8271.9,8274.95,8241.95,8255.35
2016-12-12,8224.95,8228.35,8154.45,8171.6
2016-12-13,8194.25,8228.85,8155.8,8212.8
2016-12-14,8229.4,8229.4,8165.1,8182.8
2016-12-15,8128.8,8225.9,8121.95,8154.65
2016-12-16,8178.45,8178.7,8127.45,8139.55
2016-12-19,8128.6,8132.5,8094.85,8101.45
2016-12-20,8113.2,8124.1,8062.75,8090.55
2016-12-21,8107.9,8112.55,8053.25,8056.1
2016-12-22,8044.8,8046.45,7964.95,7987.2
2016-12-23,7970.35,8022.6,7942.05,7989.85
2016-12-26,7966.35,7970.05,7893.8,7912.45
2016-12-27,7919.65,8044.65,7903.7,8030.9
2016-12-28,8051.6,8100.55,8028.4,8036.75
2016-12-29,8033.2,8111.1,8020.8,8105.1
2016-12-30,8119.7,8197.0,8114.75,8174.25
2017-01-02,8212.0,8212.0,8133.8,8179.2
2017-01-03,8192.55,8219.1,8148.6,8189.05
2017-01-04,8200.6,8218.5,8180.9,8196.35
2017-01-05,8229.0,8282.65,8223.7,8270.5
2017-01-06,8283.5,8306.85,8233.25,8248.2
2017-01-09,8259.4,8263.0,8227.75,8234.55
2017-01-10,8264.35,8293.8,8261.0,8290.3
2017-01-11,8330.8,8389.0,8322.25,8374.3
2017-01-12,8397.45,8417.2,8382.3,8409.15
2017-01-13,8461.05,8461.05,8373.15,8397.8
2017-01-16,8385.35,8426.7,8374.4,8418.7
2017-01-17,8414.65,8440.9,8378.3,8388.8
2017-01-18,8403.65,8460.3,8397.4,8413.75
2017-01-19,8419.9,8445.15,8404.05,8431.2
2017-01-20,8405.8,8423.65,8340.95,8343.85
2017-01-23,8330.55,8404.15,8327.2,8398.0
2017-01-24,8409.2,8480.95,8398.15,8476.75
2017-01-25,8502.8,8612.6,8493.95,8597.5
2017-01-27,8614.0,8672.7,8606.9,8641.95
2017-01-30,8637.2,8662.6,8617.75,8633.7
2017-01-31,8631.75,8631.75,8552.4,8556.55
2017-02-01,8571.45,8722.4,8537.5,8715.5
2017-02-02,8725.95,8757.6,8685.8,8722.3
2017-02-03,8735.2,8748.25,8707.75,8738.55
2017-02-06,8790.05,8814.1,8770.2,8796.1
2017-02-07,8806.35,8809.3,8741.05,8770.75
2017-02-08,8776.95,8791.25,8715.0,8775.8
2017-02-09,8796.2,8821.4,8724.1,8786.55
2017-02-10,8814.15,8822.1,8771.2,8794.05
2017-02-13,8816.45,8826.9,8754.2,8802.05
2017-02-14,8820.45,8820.45,8772.5,8784.15
2017-02-15,8779.35,8807.9,8712.85,8728.2
2017-02-16,8744.75,8783.95,8719.6,8777.8
2017-02-17,8896.45,8896.45,8804.25,8816.95
2017-02-20,8823.0,8886.25,8809.8,8884.25
2017-02-21,8897.15,8920.8,8860.95,8903.25
2017-02-22,8931.95,8960.75,8905.25,8930.1
2017-02-23,8956.5,8982.15,8927.55,8941.2
2017-02-27,8943.85,8951.8,8888.65,8896.45
2017-02-28,8900.05,8914.75,8867.6,8875.2
2017-03-01,8905.15,8960.8,8898.6,8941.8
2017-03-02,8985.15,8992.5,8879.8,8893.9
2017-03-03,8885.85,8907.1,8860.1,8902.2
2017-03-06,8920.65,8967.8,8914.0,8962.6
2017-03-07,8977.85,8977.85,8932.8,8944.95
2017-03-08,8951.35,8957.05,8891.95,8923.85
2017-03-09,8914.75,8945.8,8899.5,8927.8
2017-03-10,8959.8,8975.7,8903.95,8936.85
2017-03-14,9098.2,9122.75,9060.5,9073.35
2017-03-15,9090.1,9106.55,9075.5,9082.6
2017-03-16,9133.75,9158.45,9128.55,9157.3
2017-03-17,9218.4,9218.4,9147.6,9152.15
2017-03-20,9167.6,9167.6,9116.3,9129.55
2017-03-21,9135.85,9147.75,9087.2,9126.1
2017-03-22,9047.6,9072.9,9019.3,9027.65
2017-03-23,9054.85,9099.05,9048.6,9081.8
2017-03-24,9104.55,9133.55,9089.4,9100.4
2017-03-27,9093.7,9094.85,9024.65,9052.9
2017-03-28,9080.8,9110.4,9079.8,9108.3
2017-03-29,9130.2,9153.15,9109.1,9145.05
2017-03-30,9143.3,9183.15,9136.35,9158.95
2017-03-31,9156.9,9191.7,9152.1,9170.7
2017-04-03,9220.65,9245.35,9192.4,9243.0
2017-04-05,9264.95,9273.9,9215.4,9256.9
2017-04-06,9242.05,9267.95,9218.85,9256.65
2017-04-07,9220.2,9250.5,9188.1,9196.9
2017-04-10,9225.65,9225.65,9174.85,9176.8
2017-04-11,9188.6,9242.7,9172.85,9233.8
2017-04-12,9243.05,9246.4,9161.8,9201.05
2017-04-13,9202.6,9202.65,9144.95,9147.3
2017-04-17,9147.35,9160.0,9120.25,9139.35
2017-04-18,9164.8,9217.9,9095.45,9100.45
2017-04-19,9107.7,9120.5,9075.15,9114.05
2017-04-20,9102.65,9143.9,9102.65,9136.1
2017-04-21,9167.45,9183.65,9088.75,9119.3
2017-04-24,9138.2,9225.4,9130.55,9217.7
2017-04-25,9279.8,9309.2,9250.35,9303.75
2017-04-26,9336.6,9367.0,9301.35,9344.1
2017-04-27,9363.4,9367.15,9322.65,9328.7
2017-04-28,9341.7,9342.65,9282.25,9304.65
2017-05-02,9341.85,9352.55,9269.9,9317.3
2017-05-03,9346.0,9346.3,9298.4,9304.0
2017-05-04,9361.4,9365.65,9323.25,9356.75
2017-05-05,9377.1,9377.1,9272.0,9277.6
2017-05-08,9310.9,9338.7,9297.95,9310.75
2017-05-09,9338.95,9338.95,9307.7,9317.3
2017-05-10,9342.6,9414.75,9336.0,9412.45
2017-05-11,9450.65,9450.65,9411.3,9412.4
2017-05-12,9437.65,9437.75,9372.55,9408.55
2017-05-15,9435.4,9449.25,9423.1,9445.6
2017-05-16,9465.55,9517.2,9456.35,9510.25
2017-05-17,9519.55,9532.6,9486.1,9516.55
2017-05-18,9455.9,9489.1,9418.1,9423.75
2017-05-19,9475.0,9505.75,9390.75,9435.4
2017-05-22,9480.45,9498.65,9427.9,9438.0
2017-05-23,9445.3,9448.05,9370.0,9379.4
2017-05-24,9410.95,9431.9,9341.65,9370.15
2017-05-25,9385.15,9523.3,9379.2,9501.25
2017-05-26,9508.75,9604.9,9495.4,9580.9
2017-05-29,9550.0,9637.75,9547.7,9598.45
2017-05-30,9593.8,9635.3,9581.2,9625.85
2017-05-31,9633.45,9649.6,9609.25,9625.7
2017-06-01,9606.95,9634.65,9589.9,9616.6
2017-06-02,9657.45,9673.5,9637.45,9642.35
2017-06-05,9660.1,9687.2,9640.7,9676.45
2017-06-06,9709.3,9709.3,9630.2,9636.9
2017-06-07,9665.2,9678.55,9630.55,9662.15
2017-06-08,9683.65,9688.7,9641.5,9642.7
2017-06-09,9640.1,9676.25,9608.15,9666.65
2017-06-12,9647.05,9647.05,9598.5,9618.1
2017-06-13,9619.9,9654.15,9595.4,9597.5
2017-06-14,9625.05,9627.4,9580.45,9613.0
2017-06-15,9621.4,9621.4,9560.8,9574.15
2017-06-16,9597.05,9615.85,9565.5,9578.0
2017-06-19,9628.0,9673.3,9614.9,9654.15
2017-06-20,9674.45,9676.5,9643.75,9649.95
2017-06-21,9650.3,9650.45,9608.6,9636.45
2017-06-22,9645.55,9698.85,9617.75,9624.0
2017-06-23,9646.4,9647.65,9565.3,9576.15
2017-06-27,9596.65,9615.4,9473.45,9509.8
2017-06-28,9516.2,9522.5,9474.35,9492.8
2017-06-29,9526.6,9575.8,9494.25,9494.25
2017-06-30,9478.9,9535.8,9448.75,9524.95
2017-07-03,9610.15,9624.0,9543.55,9615.55
2017-07-04,9650.65,9650.65,9595.5,9610.65
2017-07-05,9620.4,9643.65,9607.35,9641.35
2017-07-06,9646.55,9700.7,9639.95,9668.95
2017-07-07,9668.35,9684.25,9642.65,9665.35
2017-07-10,9695.0,9782.15,9646.45,9762.2
2017-07-11,9797.85,9830.05,9778.85,9786.4
2017-07-12,9812.05,9824.95,9787.7,9822.85
2017-07-13,9860.0,9897.25,9853.45,9886.25
2017-07-14,9907.35,9908.2,9845.45,9886.7
2017-07-17,9910.8,9928.2,9894.7,9913.65
2017-07-18,9805.45,9885.35,9792.05,9828.45
2017-07-19,9860.9,9905.05,9851.65,9902.05
2017-07-20,9921.45,9922.55,9863.45,9870.9
2017-07-21,9899.95,9924.7,9838.0,9914.15
2017-07-24,9939.3,9982.05,9919.6,9965.55
2017-07-25,10011.3,10011.3,9949.1,9964.8
2017-07-26,9985.5,10026.0,9965.95,10020.3
2017-07-27,10063.4,10114.8,10005.5,10020.6
2017-07-28,9996.8,10026.0,9944.5,10003.0
2017-07-31,10028.0,10085.9,10017.0,10077.0
2017-08-01,10093.3,10128.6,10065.8,10120.3
2017-08-02,10137.8,10137.8,10054.2,10058.1
2017-08-03,10076.7,10080.0,9998.25,10003.8
2017-08-04,10010.4,10075.3,9988.35,10068.5
2017-08-07,10077.5,10088.1,10046.3,10049.6
2017-08-08,10068.8,10083.8,9947.0,9977.1
2017-08-09,9961.2,9969.8,9893.05,9900.3
2017-08-10,9875.8,9892.65,9776.2,9850.0
2017-08-11,9713.15,9771.65,9685.55,9712.95
2017-08-14,9755.85,9818.3,9752.1,9790.85
2017-08-16,9817.15,9903.95,9773.85,9900.65
2017-08-17,9947.8,9947.8,9883.75,9903.85
2017-08-18,9839.85,9855.3,9783.65,9834.45
2017-08-21,9864.45,9884.35,9740.1,9751.45
2017-08-22,9819.7,9828.45,9752.6,9775.1
2017-08-23,9805.6,9857.9,9786.75,9847.6
2017-08-24,9881.5,9881.5,9848.85,9865.7
2017-08-28,9907.95,9925.75,9882.0,9911.9
2017-08-29,9887.35,9887.35,9783.75,9793.0
2017-08-30,9855.45,9909.45,9850.8,9886.35
2017-08-31,9900.8,9925.1,9856.95,9915.8
2017-09-01,9938.1,9983.45,9909.85,9971.05
2017-09-04,9988.4,9988.4,9861.0,9904.35
2017-09-05,9930.65,9963.1,9901.05,9946.5
2017-09-06,9902.5,9931.55,9882.55,9915.15
2017-09-07,9949.35,9964.85,9917.2,9924.0
2017-09-08,9959.2,9963.6,9913.3,9924.4
2017-09-11,9978.55,10028.7,9968.8,10006.0
2017-09-12,10051.4,10097.5,10028.0,10087.6
2017-09-13,10101.3,10132.0,10063.2,10085.7
2017-09-14,10109.5,10126.5,10070.3,10087.0
2017-09-15,10063.0,10115.2,10043.7,10085.4
2017-09-18,10135.7,10171.7,10131.3,10154.4
2017-09-19,10178.8,10179.0,10130.0,10149.3
2017-09-20,10169.4,10171.0,10134.2,10139.5
2017-09-21,10139.8,10158.9,10058.6,10123.6
2017-09-22,10095.0,10095.0,9952.8,9963.6
2017-09-25,9960.5,9960.5,9816.05,9875.6
2017-09-26,9877.95,9891.35,9813.0,9855.25
2017-09-27,9914.3,9921.05,9714.4,9738.3
2017-09-28,9739.3,9789.2,9687.55,9760.2
2017-09-29,9816.4,9854.0,9775.35,9782.95
2017-10-03,9895.4,9895.4,9831.05,9854.75
2017-10-04,9885.2,9938.3,9850.65,9924.5
2017-10-05,9928.35,9945.95,9881.85,9887.1
2017-10-06,9911.5,9989.35,9906.6,9987.2
2017-10-09,9989.8,10015.8,9959.45,9987.95
2017-10-10,10015.5,10034.0,10002.3,10013.8
2017-10-11,10041.2,10067.3,9955.8,9970.1
2017-10-12,10014.8,10104.5,9977.1,10098.0
2017-10-13,10125.3,10191.9,10120.1,10161.8
2017-10-16,10210.5,10243.0,10175.1,10233.0
2017-10-17,10228.2,10251.8,10212.6,10238.3
2017-10-18,10209.7,10236.5,10175.8,10214.8
2017-10-23,10182.5,10224.2,10124.5,10191.3
2017-10-24,10219.1,10237.8,10182.4,10207.7
2017-10-25,10340.5,10340.5,10240.9,10293.8
2017-10-26,10292.2,10355.7,10271.8,10336.3
2017-10-27,10362.7,10366.2,10311.3,10319.2
2017-10-30,10354.5,10384.5,10344.3,10365.3
2017-10-31,10367.7,10367.7,10324.0,10340.0
2017-11-01,10384.8,10451.7,10383.0,10441.5
2017-11-02,10442.3,10453.0,10412.5,10425.5
2017-11-03,10461.7,10461.7,10403.6,10453.7
2017-11-06,10432.4,10490.5,10413.8,10435.8
2017-11-07,10477.8,10485.8,10340.8,10351.4
2017-11-08,10367.0,10384.3,10285.5,10313.8
2017-11-09,10358.8,10368.5,10267.0,10324.6
2017-11-10,10304.5,10345.0,10254.1,10334.4
2017-11-13,10326.3,10334.2,10216.3,10222.6
2017-11-14,10224.0,10248.0,10175.5,10181.7
2017-11-15,10173.6,10175.5,10094.0,10129.5
2017-11-16,10149.9,10232.3,10139.2,10231.5
2017-11-17,10327.6,10343.6,10268.0,10274.8
2017-11-20,10292.6,10309.8,10261.5,10297.0
2017-11-21,10326.2,10358.7,10315.0,10321.3
2017-11-22,10352.5,10368.7,10309.5,10346.8
2017-11-23,10361.0,10374.3,10307.3,10351.0
2017-11-24,10368.0,10404.5,10362.3,10393.3
2017-11-27,10365.0,10407.2,10340.2,10404.7
2017-11-28,10391.1,10409.5,10355.2,10363.8
2017-11-29,10377.3,10393.0,10345.9,10350.7
2017-11-30,10327.5,10328.6,10211.3,10229.5
2017-12-01,10264.4,10272.7,10108.5,10119.8
2017-12-04,10175.4,10179.2,10095.7,10137.9
2017-12-05,10119.2,10148.0,10069.1,10122.2
2017-12-06,10091.3,10104.2,10033.3,10039.7
2017-12-07,10068.7,10182.7,10061.9,10172.7
2017-12-08,10201.7,10270.8,10195.3,10267.8
2017-12-11,10311.0,10329.2,10282.0,10326.0
2017-12-12,10326.1,10326.1,10230.2,10241.8
2017-12-13,10238.8,10296.5,10169.8,10202.8
2017-12-14,10230.7,10276.1,10141.5,10258.8
2017-12-15,10349.8,10373.1,10319.7,10326.8
2017-12-18,10263.4,10443.5,10074.8,10390.8
2017-12-19,10415.2,10471.1,10406.0,10469.5
2017-12-20,10494.5,10494.5,10437.2,10443.2
2017-12-21,10467.5,10473.3,10426.9,10429.7
2017-12-22,10459.5,10501.1,10448.3,10486.6
2017-12-26,10513.2,10545.5,10478.0,10525.6
2017-12-27,10532.2,10552.4,10469.3,10475.1
2017-12-28,10498.7,10534.5,10460.5,10467.0
2017-12-29,10488.7,10538.7,10488.7,10526.5
2018-01-01,10533.8,10537.8,10423.1,10432.5
2018-01-02,10479.2,10495.2,10404.7,10439.5
2018-01-03,10485.5,10503.6,10429.5,10446.8
2018-01-04,10469.5,10513.0,10441.5,10505.3
2018-01-05,10530.5,10566.1,10520.1,10561.3
2018-01-08,10593.3,10631.2,10588.5,10617.8
2018-01-09,10645.8,10659.2,10603.6,10628.3
2018-01-10,10653.7,10655.5,10592.7,10625.4
2018-01-11,10641.3,10664.6,10612.3,10650.4
2018-01-12,10685.6,10690.4,10597.1,10667.3
2018-01-15,10733.4,10782.7,10713.8,10732.8
2018-01-16,10761.8,10762.3,10687.8,10711.2
2018-01-17,10701.7,10803.0,10666.8,10794.3
2018-01-18,10880.3,10887.5,10782.4,10822.1
2018-01-19,10836.0,10906.8,10793.9,10900.0
2018-01-22,10904.5,10975.1,10881.4,10958.8
2018-01-23,11000.0,11092.9,10994.5,11083.5
2018-01-24,11060.3,11110.1,11046.2,11084.7
2018-01-25,11085.5,11091.8,11009.2,11064.5
2018-01-29,11082.0,11171.5,11076.0,11124.7
2018-01-30,11121.1,11121.1,11033.9,11049.5
2018-01-31,11021.9,11058.5,10979.3,11030.7
2018-02-01,11048.5,11117.3,10878.8,11020.6
2018-02-02,10924.9,10955.0,10736.1,10737.5
2018-02-05,10606.5,10702.8,10586.8,10690.8
2018-02-06,10297.7,10594.2,10276.3,10520.3
2018-02-07,10614.0,10614.0,10446.4,10459.5
2018-02-08,10519.0,10637.8,10479.5,10579.3
2018-02-09,10416.9,10480.2,10398.2,10466.8
2018-02-12,10518.5,10555.5,10485.4,10535.1
2018-02-14,10590.5,10590.5,10456.7,10459.8
2018-02-15,10540.6,10618.1,10511.0,10549.7
2018-02-16,10596.3,10612.9,10434.0,10451.8
2018-02-19,10489.3,10489.3,10302.8,10388.0
2018-02-20,10400.5,10429.3,10347.7,10357.7
2018-02-21,10426.1,10426.1,10349.6,10395.2
2018-02-22,10355.3,10397.5,10340.7,10377.8
2018-02-23,10408.2,10499.1,10396.7,10492.5
2018-02-26,10527.0,10593.0,10520.2,10576.7
2018-02-27,10615.3,10631.7,10537.3,10551.0
2018-02-28,10489.6,10535.5,10461.5,10488.0
2018-03-01,10481.0,10525.5,10447.2,10450.0
2018-03-05,10428.7,10428.7,10323.9,10357.3
2018-03-06,10422.7,10441.3,10215.9,10223.6
2018-03-07,10229.1,10243.3,10141.5,10163.5
2018-03-08,10217.3,10270.3,10146.4,10236.3
2018-03-09,10275.0,10296.7,10211.9,10229.8
2018-03-12,10303.2,10433.7,10295.5,10423.5
2018-03-13,10389.7,10478.6,10377.8,10425.2
2018-03-14,10394.5,10420.3,10336.3,10415.7
2018-03-15,10406.5,10420.0,10346.2,10352.3
2018-03-16,10346.3,10346.3,10180.3,10220.0
2018-03-19,10219.7,10224.5,10075.3,10094.0
2018-03-20,10055.6,10155.7,10049.1,10138.2
2018-03-21,10182.4,10227.3,10133.0,10155.0
2018-03-22,10170.4,10207.8,10105.4,10106.7
2018-03-23,9970.55,10027.7,9951.9,9986.8
2018-03-26,9991.5,10143.5,9958.55,10140.8
2018-03-27,10192.7,10207.9,10139.7,10183.5
2018-03-28,10140.2,10158.3,10096.9,10121.3
2018-04-02,10153.7,10220.1,10127.8,10217.0
2018-04-03,10188.3,10255.3,10171.0,10244.4
2018-04-04,10269.2,10279.8,10111.3,10119.9
2018-04-05,10232.7,10331.8,10227.5,10327.7
2018-04-06,10323.5,10350.5,10290.8,10321.0
2018-04-09,10334.0,10397.7,10328.5,10373.3
2018-04-10,10416.0,10424.8,10381.5,10401.3
2018-04-11,10422.3,10426.5,10355.6,10414.0
2018-04-12,10410.8,10469.9,10395.3,10454.2
2018-04-13,10497.2,10519.9,10451.5,10483.7
2018-04-16,10401.6,10540.2,10396.3,10530.7
2018-04-17,10557.5,10560.5,10495.7,10547.5
2018-04-18,10579.0,10594.2,10509.7,10536.7
2018-04-19,10560.9,10572.2,10546.2,10568.1
2018-04-20,10563.5,10582.3,10527.5,10579.8
2018-04-23,10584.0,10638.3,10515.0,10582.8
2018-04-24,10578.4,10636.8,10569.0,10620.3
2018-04-25,10612.6,10612.6,10536.5,10564.5
2018-04-26,10586.9,10628.4,10559.7,10615.5
2018-04-27,10655.4,10719.8,10647.5,10694.7
2018-04-30,10708.0,10759.0,10704.6,10740.9
2018-05-02,10784.7,10784.7,10689.8,10716.8
2018-05-03,10720.6,10720.6,10647.5,10669.8
2018-05-04,10692.6,10695.3,10601.6,10614.8
2018-05-07,10656.3,10725.7,10635.7,10722.8
2018-05-08,10758.5,10758.5,10689.4,10714.3
2018-05-09,10697.0,10766.3,10689.8,10748.5
2018-05-10,10781.3,10785.5,10705.0,10710.3
2018-05-11,10743.0,10812.0,10724.5,10798.5
2018-05-14,10818.5,10834.8,10774.8,10797.1
2018-05-15,10815.0,10929.2,10781.4,10804.0
2018-05-16,10754.3,10790.5,10699.7,10742.8
2018-05-17,10777.3,10777.3,10664.5,10677.6
2018-05-18,10674.5,10675.0,10589.1,10604.5
2018-05-21,10618.8,10621.7,10505.8,10520.3
2018-05-22,10521.3,10558.6,10490.5,10543.3
2018-05-23,10526.0,10533.5,10417.8,10428.5
2018-05-24,10466.7,10535.2,10419.8,10533.3
2018-05-25,10533.7,10628.0,10524.0,10611.2
2018-05-28,10643.2,10709.8,10640.5,10683.1
2018-05-29,10689.7,10717.3,10616.1,10631.0
2018-05-30,10572.9,10648.7,10558.5,10616.7
2018-05-31,10674.3,10763.8,10620.4,10731.9
2018-06-01,10741.3,10764.8,10681.5,10686.5
2018-06-04,10770.0,10770.3,10618.3,10624.5
2018-06-05,10633.2,10633.2,10550.9,10605.8
2018-06-06,10605.8,10698.3,10587.5,10687.8
2018-06-07,10726.8,10818.0,10726.0,10762.2
2018-06-08,10737.8,10779.5,10709.0,10759.3
2018-06-11,10783.3,10850.5,10777.0,10782.0
2018-06-12,10816.8,10856.5,10789.4,10852.3
2018-06-13,10888.9,10893.3,10842.7,10855.0
2018-06-14,10833.7,10833.7,10773.5,10810.1
2018-06-15,10814.0,10834.0,10755.4,10815.8
2018-06-18,10823.7,10828.1,10787.3,10795.0
2018-06-19,10781.0,10781.8,10701.2,10711.3
2018-06-20,10740.1,10781.8,10724.0,10773.3
2018-06-21,10800.7,10809.6,10725.9,10742.0
2018-06-22,10745.3,10837.0,10710.5,10824.3
2018-06-25,10823.7,10831.0,10753.0,10758.3
2018-06-26,10742.8,10805.3,10732.5,10764.0
2018-06-27,10779.0,10780.6,10652.4,10667.5
2018-06-28,10663.1,10674.2,10557.7,10593.9
2018-06-29,10618.5,10723.0,10612.3,10711.4
2018-07-02,10736.0,10736.2,10604.7,10651.8
2018-07-03,10660.9,10713.3,10630.3,10707.8
2018-07-04,10715.8,10777.2,10677.8,10771.7
2018-07-05,10778.1,10782.3,10726.3,10753.4
2018-07-06,10747.8,10816.3,10735.0,10770.0
2018-07-09,10839.0,10860.3,10807.2,10851.0
2018-07-10,10896.8,10956.9,10876.7,10947.1
2018-07-11,10948.3,10976.7,10923.0,10942.2
2018-07-12,11002.9,11078.3,10999.7,11015.3
2018-07-13,11057.0,11071.3,10999.8,11022.0
2018-07-16,11019.5,11019.5,10926.3,10940.7
2018-07-17,10943.5,11018.5,10925.6,11015.2
2018-07-18,11053.5,11076.2,10956.3,10983.5
2018-07-19,10994.1,11006.5,10935.5,10967.2
2018-07-20,10964.0,11030.3,10946.2,11012.0
2018-07-23,11020.6,11093.4,11011.0,11079.0
2018-07-24,11111.7,11143.4,11092.5,11133.2
2018-07-25,11153.0,11157.2,11113.3,11122.9
2018-07-26,11135.5,11185.8,11125.7,11184.3
2018-07-27,11237.5,11283.4,11210.3,11273.6
